ID,Testamento,Libro,Referencia,Nivel,Pregunta,Opcion_A,Opcion_B,Opcion_C,Opcion_D,Opcion_correcta,Respuesta_correcta,Explicacion_breve,Estado_QA,Revision_humana,Activa_app
QB0915,NT,Lucas,Lucas 11:28,Basico,¿A quién llama Jesús bienaventurado en relación con la palabra de Dios?,A A quien la escucha y la guarda,B Solo a su familia,C A quienes tienen riqueza,D A los gobernantes,A,A quien la escucha y la guarda,Jesús enfatiza una respuesta obediente a la palabra de Dios.,Revisar,No,No
QB0916,NT,Lucas,Lucas 12:34,Intermedio,¿Qué relación establece Jesús entre tesoro y corazón?,A El corazón sigue aquello que se valora,B No existe relación,C El tesoro siempre está en Jerusalén,D El corazón depende del dinero,A,El corazón sigue aquello que se valora,La enseñanza conecta prioridades y orientación interior.,Revisar,No,No
QB0917,NT,Lucas,Lucas 13:3,Basico,¿Qué respuesta pide Jesús ante la fragilidad de la vida?,A Arrepentimiento,B Riqueza,C Viajes,D Aislamiento,A,Arrepentimiento,Jesús aprovecha hechos trágicos para llamar a una respuesta personal de arrepentimiento.,Revisar,No,No
QB0918,NT,Lucas,Lucas 14:11,Intermedio,¿Qué principio enseña Jesús sobre exaltarse y humillarse?,A Quien se humilla será exaltado,B El orgulloso siempre gana,C La humildad no importa,D Solo los pobres deben ser humildes,A,Quien se humilla será exaltado,La enseñanza contrasta orgullo y humildad en el contexto de una comida.,Revisar,No,No
QB0919,NT,Lucas,Lucas 15:7,Intermedio,¿Qué produce alegría en el cielo según la parábola?,A El arrepentimiento de una persona,B La riqueza de un rey,C La construcción de una sinagoga,D La victoria militar,A,El arrepentimiento de una persona,La parábola resalta el valor de recuperar a quien estaba perdido.,Revisar,No,No
QB0920,NT,Lucas,Lucas 16:10,Basico,¿Qué relación establece Jesús entre fidelidad en asuntos pequeños y grandes?,A Quien es fiel en poco también puede ser fiel en mucho,B No hay relación,C Solo importa lo grande,D Lo pequeño no tiene valor,A,Quien es fiel en poco también puede ser fiel en mucho,La enseñanza destaca que la integridad se demuestra también en responsabilidades pequeñas.,Revisar,No,No
QB0921,NT,Lucas,Lucas 17:4,Intermedio,¿Qué actitud se pide si alguien se arrepiente repetidamente de una falta?,A Perdonarlo,B Rechazarlo después de una vez,C Ignorarlo,D Castigarlo,A,Perdonarlo,Jesús enseña una disposición reiterada al perdón cuando existe arrepentimiento.,Revisar,No,No
QB0922,NT,Lucas,Lucas 18:16,Basico,¿A quiénes permitió Jesús acercarse cuando otros intentaban impedirlo?,A A los niños,B A los soldados,C A los comerciantes,D A los recaudadores únicamente,A,A los niños,Jesús recibió a los niños y los usó para enseñar acerca del reino.,Revisar,No,No
QB0923,NT,Lucas,Lucas 19:10,Intermedio,¿Cómo resume Jesús su misión respecto a quienes están perdidos?,A Buscar y salvar,B Juzgar inmediatamente,C Evitar a pecadores,D Construir un reino político,A,Buscar y salvar,Jesús define su misión en términos de búsqueda y salvación de quienes están perdidos.,Revisar,No,No
QB0924,NT,Lucas,Lucas 20:25,Intermedio,¿Qué principio da Jesús respecto a las obligaciones civiles y a Dios?,A Dar a cada uno lo que corresponde,B Rechazar toda autoridad,C Dar todo al gobierno,D No cumplir ninguna obligación,A,Dar a cada uno lo que corresponde,La respuesta distingue responsabilidades hacia autoridades humanas y hacia Dios.,Revisar,No,No
QB0925,NT,Lucas,Lucas 21:1,Intermedio,¿Qué observó Jesús cuando estaba cerca del lugar de las ofrendas?,A Cómo las personas depositaban sus contribuciones,B Cómo los soldados entrenaban,C Cómo los sacerdotes dormían,D Cómo vendían animales,A,Cómo las personas depositaban sus contribuciones,La escena introduce la observación sobre la ofrenda de una viuda pobre.,Revisar,No,No
QB0926,NT,Lucas,Lucas 21:19,Avanzado,¿Qué relación establece Jesús entre perseverancia y vida?,A La perseverancia es clave para mantenerse firmes,B No tiene ninguna relación,C Solo la riqueza protege,D Basta con huir,A,La perseverancia es clave para mantenerse firmes,La enseñanza llama a la constancia en medio de dificultades futuras.,Revisar,No,No
QB0927,NT,Lucas,Lucas 22:42,Avanzado,¿Qué oración expresa Jesús en Getsemaní?,A Que se cumpla la voluntad del Padre por encima de la propia,B Que los discípulos huyan,C Que llegue un ejército,D Que no ocurra nada,A,Que se cumpla la voluntad del Padre por encima de la propia,La oración combina angustia con una decisión de obediencia.,Revisar,No,No
QB0928,NT,Lucas,Lucas 23:34,Intermedio,¿Qué actitud expresó Jesús hacia quienes participaban en su crucifixión?,A Pidió perdón para ellos,B Pidió venganza,C Guardó silencio total,D Ordenó castigo inmediato,A,Pidió perdón para ellos,El relato presenta una respuesta de perdón aun en medio del sufrimiento.,Revisar,No,No
QB0929,NT,Lucas,Lucas 24:27,Avanzado,¿Qué hizo Jesús con los dos discípulos camino a Emaús?,A Les explicó las Escrituras relacionadas con su misión,B Les pidió regresar a casa,C Les mostró un ejército,D Les dio una nueva ley,A,Les explicó las Escrituras relacionadas con su misión,Jesús reinterpretó los acontecimientos a la luz de las Escrituras.,Revisar,No,No
QB0930,NT,Juan,Juan 1:14,Intermedio,¿Qué afirma el prólogo acerca del Verbo?,A Se hizo carne y habitó entre las personas,B Permaneció distante,C Se convirtió en ángel,D Solo apareció en visiones,A,Se hizo carne y habitó entre las personas,El prólogo presenta la encarnación como entrada del Verbo en la experiencia humana.,Revisar,No,No
QB0931,NT,Juan,Juan 1:46,Basico,¿Qué invitación dio Felipe a Natanael cuando este dudó de Nazaret?,A Ven y mira,B Espera aquí,C Viaja a Jerusalén,D Pregunta a Juan,A,Ven y mira,Felipe respondió a la duda con una invitación directa a conocer a Jesús.,Revisar,No,No
QB0932,NT,Juan,Juan 2:11,Intermedio,¿Qué efecto tuvo la señal de Caná en los discípulos?,A Creyeron en Jesús,B Lo abandonaron,C Dudaron más,D Volvieron a pescar,A,Creyeron en Jesús,El evangelio presenta la señal como revelación de gloria y fortalecimiento de la fe de los discípulos.,Revisar,No,No
QB0933,NT,Juan,Juan 3:3,Intermedio,¿Qué necesidad señala Jesús a Nicodemo para ver el reino de Dios?,A Nacer de nuevo o de lo alto,B Ser rico,C Ser sacerdote,D Viajar a Galilea,A,Nacer de nuevo o de lo alto,Jesús introduce la necesidad de una transformación profunda para participar del reino.,Revisar,No,No
QB0934,NT,Juan,Juan 4:23,Intermedio,¿Qué clase de adoradores busca el Padre?,A Quienes adoran en espíritu y verdad,B Solo quienes están en Jerusalén,C Solo sacerdotes,D Solo personas de Samaria,A,Quienes adoran en espíritu y verdad,Jesús desplaza el centro de la discusión desde el lugar hacia la calidad de la adoración.,Revisar,No,No
QB0935,NT,Juan,Juan 5:24,Basico,¿Qué se afirma acerca de quien escucha y cree?,A Tiene vida eterna y ha pasado de muerte a vida,B Nunca tendrá dificultades,C Será rico,D No necesita obedecer,A,Tiene vida eterna y ha pasado de muerte a vida,El pasaje presenta una transición espiritual vinculada con la fe.,Revisar,No,No
QB0936,NT,Juan,Juan 6:68,Intermedio,¿Por qué Pedro afirma que no hay otro lugar al cual ir?,A Jesús tiene palabras de vida eterna,B Jerusalén está lejos,C Los discípulos no conocen otro maestro,D No tienen dinero,A,Jesús tiene palabras de vida eterna,Pedro reconoce en Jesús una fuente única de vida y verdad.,Revisar,No,No
QB0937,NT,Juan,Juan 7:37,Intermedio,¿Qué invitación hace Jesús a quien tiene sed?,A Venir a él y beber,B Ir al templo,C Buscar el Jordán,D Esperar lluvia,A,Venir a él y beber,Jesús utiliza la sed como imagen de necesidad espiritual y ofrece satisfacción en sí mismo.,Revisar,No,No
QB0938,NT,Juan,Juan 8:31,Intermedio,¿Qué identifica Jesús como señal de verdadero discipulado?,A Permanecer en su palabra,B Tener riqueza,C Ser de una nación específica,D Viajar con él,A,Permanecer en su palabra,El discipulado se relaciona con una permanencia sostenida en la enseñanza de Jesús.,Revisar,No,No
QB0939,NT,Juan,Juan 8:32,Basico,¿Qué efecto atribuye Jesús al conocimiento de la verdad?,A Libera,B Enriquece,C Elimina toda responsabilidad,D Evita toda dificultad,A,Libera,El pasaje relaciona verdad y libertad dentro del contexto del discipulado.,Revisar,No,No
QB0940,NT,Juan,Juan 9:25,Intermedio,¿Qué cambio fundamental pudo afirmar el hombre sanado respecto a su experiencia?,A Antes no veía y ahora ve,B Antes era pobre y ahora rico,C Antes era soldado y ahora sacerdote,D Antes vivía en Galilea y ahora Jerusalén,A,Antes no veía y ahora ve,El hombre resume su experiencia sin entrar todavía en debates teológicos complejos.,Revisar,No,No
QB0941,NT,Juan,Juan 10:10,Intermedio,¿Qué propósito atribuye Jesús a su venida respecto a la vida?,A Dar vida en abundancia,B Dar riqueza,C Eliminar toda dificultad,D Gobernar Roma,A,Dar vida en abundancia,Jesús contrasta su propósito con el daño producido por el ladrón.,Revisar,No,No
QB0942,NT,Juan,Juan 11:35,Basico,¿Qué hizo Jesús ante el dolor por la muerte de Lázaro?,A Lloró,B Se rio,C Se fue,D Guardó silencio sin emoción,A,Lloró,El breve versículo muestra la participación emocional de Jesús ante el sufrimiento.,Revisar,No,No
QB0943,NT,Juan,Juan 12:24,Avanzado,¿Qué imagen usa Jesús para hablar de muerte y fruto?,A Un grano de trigo que muere para producir mucho fruto,B Un árbol seco,C Una red de pesca,D Una moneda,A,Un grano de trigo que muere para producir mucho fruto,La imagen agrícola anticipa el significado de la entrega de Jesús y el fruto que resultará de ella.,Revisar,No,No
QB0944,NT,Juan,Juan 13:14,Intermedio,¿Qué ejemplo práctico dejó Jesús al lavar los pies de sus discípulos?,A Servirse mutuamente con humildad,B Competir por autoridad,C Evitar tareas sencillas,D Buscar reconocimiento,A,Servirse mutuamente con humildad,Jesús convirtió una tarea humilde en modelo de servicio para sus seguidores.,Revisar,No,No
QB0945,NT,Juan,Juan 14:27,Basico,¿Qué deja Jesús a sus discípulos antes de su partida?,A Paz,B Riqueza,C Poder político,D Un ejército,A,Paz,Jesús ofrece una paz distinta a la que proporciona el mundo.,Revisar,No,No
QB0946,NT,Juan,Juan 15:12,Basico,¿Qué mandamiento da Jesús a sus discípulos?,A Amarse como él los ha amado,B Competir entre ellos,C Separarse,D Buscar riqueza,A,Amarse como él los ha amado,El amor mutuo debe tomar como modelo el amor de Jesús.,Revisar,No,No
QB0947,NT,Juan,Juan 15:13,Intermedio,¿Cuál considera Jesús la mayor expresión de amor?,A Dar la vida por los amigos,B Dar dinero,C Hablar bien de otros,D Evitar problemas,A,Dar la vida por los amigos,El pasaje presenta la entrega de la propia vida como expresión máxima de amor.,Revisar,No,No
QB0948,NT,Juan,Juan 16:33,Intermedio,¿Qué combinación de realidad y esperanza presenta Jesús?,A Habrá dificultades, pero él ha vencido al mundo,B Nunca habrá problemas,C El mundo ya es perfecto,D Todo depende del poder humano,A,Habrá dificultades, pero él ha vencido al mundo,Jesús ofrece paz sin negar la realidad de las dificultades.,Revisar,No,No
QB0949,NT,Juan,Juan 17:3,Avanzado,¿Cómo define Jesús la vida eterna en su oración?,A Conocer al único Dios verdadero y a Jesucristo enviado por él,B Vivir sin morir físicamente,C Tener riquezas,D Gobernar,A,Conocer al único Dios verdadero y a Jesucristo enviado por él,La vida eterna se presenta como una relación de conocimiento con Dios y con Jesús.,Revisar,No,No
QB0950,NT,Juan,Juan 18:37,Avanzado,¿Qué propósito relaciona Jesús con haber venido al mundo ante Pilato?,A Dar testimonio de la verdad,B Formar un ejército,C Construir un templo,D Gobernar Jerusalén,A,Dar testimonio de la verdad,Jesús relaciona su misión con la verdad y no con una conquista política.,Revisar,No,No
QB0951,NT,Juan,Juan 19:26,Intermedio,¿Qué hizo Jesús respecto a su madre y al discípulo amado desde la cruz?,A Los vinculó en una responsabilidad familiar,B Los envió a Galilea,C Les dio riquezas,D Les pidió huir,A,Los vinculó en una responsabilidad familiar,Jesús confió el cuidado de su madre al discípulo amado.,Revisar,No,No
QB0952,NT,Juan,Juan 20:21,Intermedio,¿Qué paralelo establece Jesús al enviar a sus discípulos?,A Así como el Padre lo envió, él los envía a ellos,B Deben quedarse siempre en Jerusalén,C Deben gobernar políticamente,D Deben reemplazar a los sacerdotes,A,Así como el Padre lo envió, él los envía a ellos,La misión de los discípulos se presenta como continuación del envío de Jesús.,Revisar,No,No
QB0953,NT,Juan,Juan 21:6,Basico,¿Qué ocurrió cuando los discípulos siguieron la indicación de Jesús sobre dónde echar la red?,A Obtuvieron una gran cantidad de peces,B No pescaron nada,C La red se perdió,D La barca se hundió,A,Obtuvieron una gran cantidad de peces,La pesca abundante permitió reconocer la presencia de Jesús en la orilla.,Revisar,No,No
QB0954,NT,Hechos,Hechos 1:14,Intermedio,¿Qué práctica caracterizaba al grupo de discípulos antes de Pentecostés?,A Perseveraban unidos en oración,B Se dispersaron,C Dejaron de reunirse,D Prepararon una guerra,A,Perseveraban unidos en oración,El grupo esperaba unido y dedicado a la oración.,Revisar,No,No
QB0955,NT,Hechos,Hechos 2:42,Basico,¿A qué actividades se dedicaban los primeros creyentes?,A Enseñanza, comunión, oración y compartir el pan,B Política y comercio,C Viajes y guerra,D Agricultura,A,Enseñanza, comunión, oración y compartir el pan,El pasaje resume prácticas centrales de la primera comunidad.,Revisar,No,No
QB0956,NT,Hechos,Hechos 3:19,Intermedio,¿Qué respuesta pide Pedro después de confrontar al pueblo?,A Arrepentirse y volverse a Dios,B Huir de Jerusalén,C Buscar un rey,D Guardar silencio,A,Arrepentirse y volverse a Dios,El mensaje llama a un cambio de dirección y retorno a Dios.,Revisar,No,No
QB0957,NT,Hechos,Hechos 4:32,Intermedio,¿Cómo se describe la relación entre los creyentes?,A Unidos de corazón y compartiendo recursos,B Competitivos,C Aislados,D Divididos,A,Unidos de corazón y compartiendo recursos,La comunidad es presentada con fuerte unidad y solidaridad económica.,Revisar,No,No
QB0958,NT,Hechos,Hechos 5:41,Intermedio,¿Cómo reaccionaron los apóstoles después de sufrir por anunciar a Jesús?,A Se alegraron de haber sido considerados dignos de sufrir por su nombre,B Abandonaron la predicación,C Se vengaron,D Huyeron a Egipto,A,Se alegraron de haber sido considerados dignos de sufrir por su nombre,Su respuesta muestra una fuerte convicción y perseverancia frente a la oposición.,Revisar,No,No
QB0959,NT,Hechos,Hechos 6:8,Intermedio,¿Qué caracterizaba a Esteban en su ministerio?,A Gracia y poder,B Riqueza,C Autoridad política,D Fuerza militar,A,Gracia y poder,Esteban es descrito como alguien por medio de quien ocurrían señales y obras significativas.,Revisar,No,No
QB0960,NT,Hechos,Hechos 8:35,Intermedio,¿Qué hizo Felipe a partir del pasaje que leía el funcionario etíope?,A Le anunció las buenas noticias acerca de Jesús,B Le enseñó política romana,C Lo llevó al templo,D Le pidió dinero,A,Le anunció las buenas noticias acerca de Jesús,Felipe conectó el texto leído con el mensaje acerca de Jesús.,Revisar,No,No
QB0961,NT,Hechos,Hechos 9:26,Intermedio,¿Qué dificultad tuvo Saulo al intentar unirse a los discípulos en Jerusalén?,A Tenían miedo y dudaban de su conversión,B No conocían su idioma,C No tenía dinero,D Era demasiado joven,A,Tenían miedo y dudaban de su conversión,La reputación pasada de Saulo provocó desconfianza inicial.,Revisar,No,No
QB0962,NT,Hechos,Hechos 10:44,Intermedio,¿Qué ocurrió mientras Pedro todavía hablaba en casa de Cornelio?,A El Espíritu Santo vino sobre quienes escuchaban,B El edificio se incendió,C Llegó Pablo,D Todos huyeron,A,El Espíritu Santo vino sobre quienes escuchaban,El acontecimiento confirmó la inclusión de los gentiles en la comunidad creyente.,Revisar,No,No
QB0963,NT,Hechos,Hechos 11:18,Avanzado,¿Qué conclusión sacaron los creyentes judíos al escuchar lo ocurrido con Cornelio?,A Dios también había concedido a los gentiles arrepentimiento para vida,B Los gentiles debían ser rechazados,C Pedro había actuado mal,D Solo Jerusalén podía recibir el mensaje,A,Dios también había concedido a los gentiles arrepentimiento para vida,La comunidad reconoció que la acción de Dios se extendía también a los gentiles.,Revisar,No,No
QB0964,NT,Hechos,Hechos 12:5,Basico,¿Qué hacía la iglesia mientras Pedro estaba encarcelado?,A Oraba intensamente por él,B Dormía,C Preparaba una rebelión,D Lo había olvidado,A,Oraba intensamente por él,La comunidad respondió a la prisión de Pedro mediante oración constante.,Revisar,No,No
